age,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score
48,9.71,30,4.51,5.86,10,9,296,10
37,1.06,103,4.28,8.22,4.41,81,267,5
41,5.79,67,8.05,5.1,10,2,176,10
42,4.03,39,5.35,7.25,6.47,20,193,8.7
53,3.62,26,7.02,6.72,4.9,30,97,5.26
38,6.37,8,4.72,6.8,6.83,98,223,6.73
47,5.02,75,6.21,6.72,6.64,66,89,7.96
41,7.6,92,4.14,5.72,9.47,83,203,10
59,1.24,91,8.3,8.09,3.01,60,34,2.09
47,9.34,15,6.7,4.7,10,36,201,10
39,6.11,71,8.45,6.02,8.96,2,74,8.03
45,7.16,110,6.34,4.13,10,96,191,10
24,6.44,112,5.58,4.61,10,94,97,8.88
52,9.9,12,6,5.64,9.25,75,268,9.32
45,9.88,77,5.22,4.22,10,62,216,10
31,6.49,59,8.43,5.58,6.91,2,189,6.98
27,7.16,78,5.48,4.91,8.51,4,230,7.67
33,6.57,59,5.46,5.13,8.81,74,257,6.72
33,3.8,8,7.16,9.29,2.22,69,105,2.06
48,2.73,52,4.61,8.85,2.1,71,218,2.85
59,4.62,119,5.1,6.86,5.86,38,30,6.82
42,7.14,107,6.15,4.49,10,45,235,10
30,1.5,31,4.91,9.06,1.86,81,82,1.87
23,5.63,85,5.29,6.13,8,20,40,8.52
26,4.68,54,7.5,7.23,6.62,31,190,6.02
53,5.75,114,5.4,4.18,8.9,2,176,8.03
37,8.74,24,7.19,7.13,7.78,11,192,6.36
35,1.43,40,6.47,6.23,4.2,47,26,4.63
38,7.87,25,7.84,4.48,10,106,98,10
21,7,108,7.75,3.08,10,47,235,9.78
50,2.83,28,4.99,7.95,2.08,23,223,3.42
44,7.61,81,8.72,5.07,10,48,257,9.57
24,5.47,35,8.01,6.69,8.47,82,170,10
23,5.33,83,6.66,4.14,9.42,86,201,8.56
32,5.35,96,6.8,6.39,9.44,6,109,9.27
35,9.54,83,8.14,3.52,10,87,64,9.67
49,9.5,2,6.42,5.28,10,83,152,10
28,9.22,58,6.39,6.72,8.94,29,262,8.95
37,8.98,106,7.15,3.48,10,48,170,8.8
41,1.34,33,4.44,8.84,1.18,90,86,1
32,4.61,5,6.91,6.79,5.15,90,294,5.92
24,9.05,30,5.12,6.19,8.81,48,51,7.43
38,7.8,98,4.58,5.61,8.63,0,144,7.95
59,5.11,31,8.08,7.3,5.89,108,21,6.51
43,7.96,41,5.91,5.04,10,6,137,10
31,2.87,56,6.51,7.53,5.73,16,30,4.46
54,6.4,72,5.47,7.65,7.55,41,109,6.96
38,5.8,45,4.15,6.99,6.13,30,168,7.39
35,6.16,111,6.21,3.9,8.55,100,49,8.39
22,7.5,90,7.75,5.09,9.22,12,135,10
20,9.55,87,7.79,3.75,10,10,221,7.81
40,3.38,55,8.61,7.53,6.24,27,191,5.98
43,7.82,49,8.2,5.12,10,7,159,9.25
54,6.81,85,8.91,5.45,8.06,14,69,7.27
41,7.26,29,6.86,5.86,10,81,299,9.35
36,4.86,35,4.25,6.68,7.08,67,210,8.79
42,9.5,25,8.32,5.16,10,53,82,10
38,5.32,49,8.76,6.63,6.98,78,38,5.17
29,2.09,1,6.32,10,1,6,257,1.01
58,7.13,105,4.57,4.52,10,63,204,9.47
50,2.16,107,4.12,5.87,6.56,61,297,7.21
21,3.9,6,7.07,8.69,5.97,116,150,6.11
59,3.05,26,7.34,8.98,3.3,23,138,2.87
24,5.85,79,4.08,4.03,9.11,105,25,10
39,4.13,48,8.75,7.31,4.15,78,209,4.5
50,2.44,45,6.71,7.78,5.16,66,234,5.2
34,8.12,119,7.06,4.48,10,86,225,10
41,5.22,92,6.82,6.35,5.21,59,107,4.26
51,5.09,84,5.58,6.51,6.18,42,124,5.5
45,8.98,25,8.5,5.94,10,70,248,10
58,5.85,119,4.02,5.64,7.61,1,209,6.69
56,7.39,81,7.74,6.48,7.06,32,169,6.01
39,3.95,64,5.8,6.87,6.28,81,242,5.01
34,6.05,1,4.95,6.9,8.83,41,90,8.24
51,7.54,77,6.18,4.47,10,58,248,10
23,3.67,101,4.99,5.99,6.43,98,258,5.83
23,7.2,78,8.34,5.03,10,59,66,10
51,6.12,63,7.98,6.88,6.38,38,220,6.96
18,4.91,63,8.28,6.37,6.69,78,164,5.46
27,7.42,99,8.18,4.85,9.7,0,107,8.55
38,3.85,87,8.12,8,3.59,89,138,2.69
22,7.43,59,6.91,6.29,7.93,32,291,9.63
19,5.96,88,8.51,4.67,9.15,40,52,9.99
39,3.21,8,4.3,6.85,3.4,4,36,1.99
19,7.01,14,5.43,4.12,10,88,244,9.73
27,8.96,36,5.06,5.87,10,87,79,10
51,3.79,5,4.61,4.97,7.5,95,137,6.8
33,8.31,42,4.03,4.56,10,72,211,10
56,4.03,44,6.01,6.65,5.31,58,142,5.5
39,8.39,75,7.62,4.79,10,88,127,10
29,1.46,90,7.22,7.39,3.79,36,217,5.06
41,1.06,70,7.26,6.57,3.91,89,87,3.46
57,2.02,27,8.44,9,2.08,104,270,4.14
55,8.87,51,8.79,5.3,10,59,117,10
27,5.8,75,7.4,5.67,7.26,43,201,7.64
52,6.35,105,4.42,3.91,10,64,229,10
49,8.58,34,7.38,5.53,9.42,113,171,9.37
24,1.46,65,6.77,8.04,3.39,77,169,2.63
38,4.48,25,4.32,7.27,4.46,115,108,5.29
37,6.79,19,5.29,6.36,7.67,29,264,7.8
43,4.64,88,5.19,4.59,9.46,27,122,9.19
21,1.29,61,7.86,6.28,3.56,102,236,3.16
39,6.86,84,5.73,4.68,8.98,90,268,8.95
32,4.52,0,6.5,8.9,4.25,115,69,4.99
57,1.17,91,7.93,6.82,4.31,118,101,4.97
38,2.53,52,8.68,9.04,3.79,104,213,5.76
32,2.96,101,6.69,7.45,3.8,8,91,3.74
39,5.6,76,6.78,8.29,3.89,31,68,3.25
45,2.68,29,4.48,8.44,3,41,25,3.22
31,4.25,59,6.47,6.34,7.25,33,40,8.1
44,7.76,9,7.43,4.74,9.54,67,26,10
58,8.27,108,4.95,4.61,10,17,126,10
57,8.16,21,4.56,5.19,9.56,39,79,9.91
45,7.26,28,8.32,5.24,10,57,101,8.99
43,5.88,68,4.57,5.41,8.24,47,221,8.76
19,5.96,7,8.57,6.24,7.72,15,134,7.14
42,9.58,52,5.37,3.56,10,69,298,9.92
20,8.9,10,5.65,4.74,10,52,281,10
25,6.85,25,6.63,8.16,6.15,93,203,6.01
50,5.22,18,4.94,6.54,5.62,74,237,6.21
59,7.56,18,7.44,6.18,9.76,102,87,9.44
52,1.56,29,6.62,8.44,3.71,2,73,3.25
23,9.5,35,8.73,3.48,10,63,139,9.98
56,5.93,41,8.56,6.9,7.8,44,152,8.71
40,5.53,55,7.85,6.76,5.51,118,257,4.96
42,3.62,8,4.92,7.74,5.05,55,112,6.98
36,1.03,6,5.07,10,1.18,100,30,1.46
22,1.55,17,5.34,8.73,2.41,65,109,1.67
28,3.37,8,8.17,8.26,5.16,6,288,5.16
29,5.87,5,7.24,7.83,5.32,107,290,5.41
27,1.75,69,4.88,7.6,5.27,45,193,4.54
25,9.75,44,6.29,5.94,10,60,91,9.11
41,4.7,21,8.87,6.54,6.42,7,133,7.7
45,3.85,80,7.66,7.53,4.46,94,46,4.73
58,5.73,78,8.67,5.94,8.61,64,216,8.1
53,1.58,72,8.04,8.16,3.37,74,147,1
54,8.65,69,7.63,5.34,10,101,194,10
38,5.14,86,8.15,6.62,4.63,60,280,3.6
25,2.61,80,7.46,6.28,5.41,118,170,4.41
26,2.46,95,6.84,6.65,5.5,60,57,5.82
32,4.25,31,7.68,7.01,6.39,4,110,5.24
57,6.16,100,5.15,5.14,8.55,30,266,7.57
35,4.75,66,6.45,7.22,6.12,82,27,6.3
59,6.37,15,8.76,5.07,9.65,60,59,10
37,7.35,1,8.04,6.87,7.15,111,219,6.45
23,7.74,115,8.63,4.53,9.72,47,239,10
29,4.61,66,8.84,7.6,6.22,97,81,4.64
19,7.45,40,6.94,4.43,10,10,238,9.09
24,2.27,50,4.98,8.1,3.32,10,284,1.4
33,5.62,13,7.71,7.26,7.11,107,93,6.31
20,1.65,77,4.04,6.29,3.82,100,205,2.47
20,3.2,93,4.45,6.36,4.21,7,136,2.82
44,6.25,48,5.43,5.06,8.47,89,59,7.97
57,7.66,103,4.08,3.82,10,5,244,9.46
55,1.86,48,7.42,9.32,1,31,267,1
50,2.86,26,8.08,9.09,3.68,52,192,4.22
45,9.93,80,7.77,3.53,10,105,289,9.38
18,4.04,38,4.72,8.85,4.53,56,165,5.67
25,3.56,72,8.02,6.79,7.37,28,149,7.76
54,1.77,35,8.14,7.46,4.15,82,230,3.61
49,7.25,9,4.48,6.84,7.19,55,176,5.9
54,5.57,92,6.46,6.11,7.92,79,77,7.75
21,2.42,3,7.44,8.6,4.76,107,38,6.26
47,6.7,84,6.03,5.02,10,87,97,10
23,5.73,100,8.45,5.39,10,92,203,8.57
36,6.08,1,6.65,7.46,6.19,63,299,7
49,9.95,78,4.61,4.25,10,103,83,8.93
26,1.26,27,6.65,9.58,1.9,63,92,1.16
29,9.23,88,6.89,3.67,10,18,212,10
28,8.58,25,8.77,5.12,10,106,295,9.36
33,4.74,72,6.11,6.43,5.96,67,289,5.52
18,8.93,29,8.47,4.22,10,88,71,10
38,6.84,8,5.6,5.37,8.43,94,265,8.11
47,9,0,6.26,6.69,9.76,64,161,10
30,6.35,55,7.38,5.89,7.77,50,83,7.15
51,2.95,55,8.43,6.74,5.51,118,63,6.55
21,6.19,75,7.87,5.05,10,80,142,9.34
45,2.61,60,4.78,7.16,5.26,52,72,7.15
55,2.27,44,4.97,8.65,4.07,65,121,4.18
48,6.89,115,4.34,6,9.18,95,24,9.24
44,9.53,12,7.11,4.62,10,102,280,9.96
22,6.3,13,6.2,4.7,10,71,293,10
42,8.16,9,8.38,6.1,8.65,54,209,7.88
20,2.52,16,8.95,7,4.26,49,104,3.82
50,6.89,16,8.39,5.86,6.59,47,273,7.59
21,7.6,30,4.23,7.23,7.74,105,121,7.18
42,1.37,45,8.72,7.16,1.62,82,123,1.84
37,1.87,48,4.51,7.61,2.97,56,189,3.08
51,8.03,114,6.24,2.98,10,110,293,9.55
43,4.96,89,5.49,4.64,9.82,57,134,9.4
22,4.65,98,4.78,5.45,6.99,40,131,8.65
52,9.28,99,4.86,3.44,10,34,163,10
45,9.93,74,5.73,4.96,10,28,30,10
46,7.88,79,4.13,4.22,10,66,210,8.54
26,8.13,92,4.32,4.91,10,65,28,10
55,2.87,108,7.57,8.47,3.9,114,79,4.86
23,2.73,17,7.13,10,2.97,95,92,3.36
36,9.83,74,4.5,3.25,10,14,67,8.62
28,7.26,10,6.16,7.78,7.27,104,210,9.46
19,7.18,72,7.04,5.78,9.13,20,209,10
26,3.58,88,4.49,7.99,3.65,52,52,5.76
38,8.98,54,8.86,3.52,10,76,22,8.45
41,1.4,95,8.24,7.35,4.65,21,212,5.75
51,3.47,97,5.14,7.06,4.11,53,55,3.81
39,2.62,2,6.59,7.16,5.14,55,131,4.73
20,7.4,77,6.54,4.34,10,30,141,9.76
29,7.44,111,5.67,3.2,10,76,295,10
45,5.81,103,7.8,4.99,7.77,21,43,6.81
47,1.05,88,7.29,7.77,1.82,7,147,1
43,8.86,15,8.32,8.11,6.81,59,124,5.94
38,9.6,99,4.03,3.82,10,30,207,9.75
45,2.82,8,7.02,7.01,3.09,90,245,2.95
43,8.58,67,8.96,4.75,10,88,190,9.86
50,9.76,44,7.95,1.84,10,36,159,10
38,3.94,1,5.72,8.79,1,17,234,2.33
52,2.67,118,4.78,7.55,6.42,31,209,7.27
51,9.8,88,6.14,2.19,10,107,164,10
58,1.54,113,6.12,7.78,4.66,36,256,4.35
35,3.48,119,6.93,6,6.78,18,182,6.52
28,7.68,21,4.33,5.02,10,5,141,10
40,6.56,68,5.94,7.05,6.23,4,187,5.7
39,7.16,48,8.27,5.13,9.99,25,93,10
34,7.37,20,7.22,6.29,9.03,18,46,9.21
22,7.18,73,6.17,4.85,10,6,286,9.9
28,4.08,86,5.55,7.91,3.67,92,83,4.4
47,3.8,90,5.4,6.34,6.29,5,217,7.19
32,4.86,93,7.74,5.36,8.73,68,91,7.2
44,8.27,54,6.14,4.96,9.46,74,162,8.33
52,9.44,3,5.23,3.93,10,110,84,10
50,5.1,57,8.06,8.42,3.69,112,222,4.28
37,1.77,69,5.33,9.45,1.22,3,258,2.52
33,9.44,117,4.32,3.12,10,117,263,10
51,1.72,58,6.74,7.4,4.3,61,165,5.86
19,2.43,25,5.4,7.89,3.96,96,31,4.71
52,8.81,73,4.02,3.25,10,24,247,10
57,5.96,112,6.51,4.55,8.75,92,182,9.36
45,4.17,68,8.47,6.22,6.61,105,113,7.63
56,9.38,38,7.22,3.47,10,78,31,9.34
23,9.64,100,4.09,4.62,10,64,145,10
26,3.98,103,5.89,6.18,5.86,20,212,5.86
37,8.82,0,5.24,6.1,10,14,210,10
18,7.11,56,7.35,5.2,9.81,9,229,9
25,3.47,97,6.28,5.55,7.15,109,174,7.8
40,9.47,47,4.86,3.97,10,16,247,10
20,1.57,71,6.28,7.4,3.73,88,40,3.4
21,3.86,20,8.66,8.69,3.96,0,26,4.17
42,4.57,30,6.05,8.53,4.99,29,231,6.5
55,7.22,57,8.35,4.16,10,82,218,10
32,1.35,46,6.38,8.42,2.14,0,277,2.73
38,9.01,22,7.79,5.09,10,112,36,8.89
52,6.93,74,7.93,4.75,9.06,55,22,7.9
31,3.48,79,7.8,6.56,4.16,5,173,3.63
53,6.93,90,7.19,5.04,9.29,42,57,7.78
29,5.83,6,8.76,5.75,6.48,62,293,6.28
34,4.03,48,8.64,7.34,5.07,54,216,5.51
56,1.26,87,5.51,8.27,1,95,167,1
26,5.96,95,7.47,4.21,10,50,239,9.71
52,1.74,98,7.32,8.9,3.13,99,109,2.68
30,8.29,30,5,5.24,10,108,171,7.58
32,1.8,46,5.33,9.69,1,33,187,1
35,4.86,92,5.55,6.21,6.86,62,279,4.67
50,4.91,67,5.66,6.41,7.07,4,140,7.8
23,6.01,34,8.27,7.41,5.58,32,98,5.2
44,1.36,74,7.79,8.38,1,41,193,1
40,2.83,33,8.04,6.79,6.98,70,126,7.41
44,2.8,102,8.57,6.99,4.76,77,230,6.06
51,6.39,57,6.57,6.31,8.29,97,281,9.97
55,3.37,14,8.18,7.42,4.81,95,162,3.66
31,2.3,77,7.48,8.84,3.78,90,242,4.19
53,1.17,84,6.32,7.77,3.32,86,147,4.7
25,8.56,70,4.97,4.73,10,75,189,10
52,9.74,80,6.15,3.71,10,107,203,9.82
36,7.33,41,5.03,6.59,7.96,93,292,7.51
47,4.71,17,5.44,8.19,4.57,87,42,3.57
31,2.1,77,5.42,7.54,2.75,6,280,2.57
37,5.28,37,7.81,5.91,7.63,67,138,8.26
42,5.12,63,6.54,5.16,8.65,71,197,7.55
57,4.78,28,7.97,6.76,6.97,94,111,6.08
41,4.4,117,8.39,5.93,6.71,26,120,6.75
31,5.47,114,7.06,5.19,9.55,24,176,9.23
43,1.66,9,6.04,8.75,1,34,111,1
55,1.34,16,8.28,8.27,3.77,33,52,5.16
40,1.58,31,6.84,7.19,2.94,63,49,1.28
39,2.8,60,8.28,7.49,3.71,57,184,2.83
36,3.5,114,5.33,5.28,5.13,4,201,4.25
20,2.53,83,6.83,7.36,3.19,13,84,2.02
59,3.27,80,5.06,7.3,5.11,3,257,6.97
36,2.67,45,7.49,9.11,2.98,119,162,4.85
26,2.36,70,6.93,7.12,5.56,41,236,4.94
45,3.64,114,6.78,4.91,8.89,90,231,9.29
37,4.58,55,7.2,6.45,5.76,21,224,5.79
24,7.7,60,5.88,5.24,9.83,117,194,10
31,9.6,102,4.96,4.68,9.66,66,22,10
26,9.27,43,8.03,5.72,9.66,20,210,8.84
36,5.28,93,5.92,5.58,7.97,36,73,7.56
31,5.15,37,8.94,6.46,4.6,6,50,7.32
55,2.13,103,6.41,5.94,3.99,6,284,2.85
53,9.75,104,6.45,2.92,10,103,174,9.65
57,7.84,49,7.39,5.69,8.67,108,229,7.41
34,8.63,73,7.33,5.7,9.4,116,212,10
47,3.11,31,4.9,8.53,4.11,92,262,3.46
26,4.61,89,5.36,5.53,7.15,108,193,8.29
50,1.92,52,5.16,6.73,3.63,108,189,2.26
42,9.47,47,4.27,4.68,10,84,89,9.77
31,3.57,80,4.11,6.46,8.3,44,207,8.88
28,6.36,0,7.22,7.32,7.46,36,46,5.13
52,2.37,102,6.49,6.26,5.57,83,88,4.34
58,8.23,117,8.47,5.56,10,69,98,8.6
31,2.68,89,5.5,6.7,3.78,30,198,3.58
47,8.28,29,7.94,6.92,9.73,44,132,10
58,4.62,8,4.52,8.22,5.85,70,38,5.67
21,6.2,107,8.08,5.64,7.26,98,91,4.12
21,3.43,32,8.61,6.67,5.84,26,68,4.17
45,8.94,25,7.14,3.79,10,65,206,10
25,7.84,41,7.68,5.19,9.21,98,212,9.78
19,4.19,73,8.94,5.42,4.96,28,82,4.54
58,6.27,41,5.89,7.13,7.73,86,221,8.62
39,2.16,95,4.15,8.23,2.22,92,288,2.79
58,2.44,38,7.41,8.51,3.04,109,106,2.17
33,5.8,60,4.07,5.47,8.78,60,85,10
46,6.77,119,6.84,5.53,9.39,33,151,7.39
47,6.02,46,6.99,6.12,8.62,17,276,9.23
29,6.03,41,6.92,5.51,8.17,27,64,8.86
52,7.68,47,4.83,5.11,10,29,38,10
28,9.12,111,4.38,3.5,10,92,204,8.9
38,4.49,51,8.54,7.31,7.25,21,144,7.19
38,5.83,32,6.71,7.71,7.08,104,82,6.95
22,9.04,26,5.62,3.32,10,2,28,10
37,5.18,42,7.86,8.47,5.7,35,108,4.7
54,5.01,28,8.61,7.21,5.25,100,87,4.84
20,7.9,18,6.02,6.06,7.99,24,56,8.58
50,8.9,81,4.49,4.66,10,22,41,9.03
26,7.64,98,7.46,4.76,9.44,64,95,7.83
26,1.9,110,8.54,7.91,1.99,36,29,1
21,5.18,27,8.9,10,2.42,20,175,1.19
52,2.91,101,8.07,8.74,1.8,93,29,1.68
34,3.86,9,5.34,7.8,3.54,63,256,4.25
51,5.22,66,5.79,8.02,8.32,45,78,8.22
41,2.99,105,4.68,7.48,4.83,95,117,5.93
49,5.64,92,7.56,4.45,8.04,46,211,7.83
18,6.79,15,4.85,5.12,10,87,44,10
25,8.87,99,6.16,3.86,10,47,253,9.51
40,2.9,0,6.66,9.7,1.69,36,125,1.61
57,3.8,117,5.91,6.21,6.25,90,284,6.26
29,4.65,81,4.75,7.46,6.28,101,235,6.39
29,3.02,3,5.45,9.37,2.85,34,20,4.15
32,3.99,68,7.16,7.34,4.94,15,79,4.31
58,8.95,84,7.63,3.89,10,67,147,10
36,2.25,3,7.07,8.34,4.03,29,129,2.85
43,4.99,114,8.83,5.22,6.37,17,247,5.52
46,3.8,19,7.07,8.55,4.49,5,263,3.72
39,1.69,62,5.13,8.22,1.71,45,122,1
57,1.87,82,6.46,7.74,2.93,40,89,2.37
38,8.06,34,8.18,4.73,10,47,46,9.76
55,8.67,115,5.63,4.89,10,14,117,9.97
37,7.67,44,7.69,6.26,9.45,6,112,10
46,5.85,56,7.93,8.89,4.78,102,203,6.28
21,7.95,23,8.67,5.79,7.69,36,217,6.58
24,2.37,19,6.01,10,1,25,68,1
45,8.02,113,5.3,3.75,10,102,208,9.46
45,4.81,27,6.54,5.69,8.36,64,90,9.38
21,7.75,37,8.97,4.71,9.31,109,225,9.18
39,3.05,23,8.51,8.91,2.78,25,295,2.47
29,8.49,83,5.42,3.1,10,49,145,10
20,6.11,23,4.98,6.38,8.31,118,30,10
39,1.07,69,6.38,8.66,2.3,29,182,1
19,5.67,101,4.83,6.32,7.56,86,46,6.87
41,3.79,117,7.79,5.18,6.94,33,289,6.42
51,1.52,24,4.18,9.64,1,111,214,1
44,5.03,95,5.12,5.66,8.15,45,263,7.5
58,3.8,80,4.09,7.7,4.99,66,168,3.74
18,2.84,80,5.13,7.91,4.68,18,75,5.62
25,4.14,68,4.26,6.35,8.12,57,242,7
40,2.62,16,7.37,7.34,4.34,30,108,3.89
55,3.7,57,6.85,8.18,3.26,114,277,4.57
23,2.04,72,5.07,6.78,4.77,102,189,4.98
39,1.76,19,5.03,8.87,3.24,108,72,2.62
42,9.19,1,5.46,5.14,10,12,94,8.42
35,9.12,82,7.99,3.14,10,28,196,9.44
34,8.45,8,4.75,4.97,10,52,191,10
29,3.07,62,4.61,7.2,6.81,73,223,6.76
23,7.53,103,6.54,4.24,10,16,269,10
43,6.31,82,8.32,5.53,7.82,30,171,8.19
44,1.46,108,5.12,7.09,3.76,51,94,3
25,9.1,119,4.53,4.56,10,40,132,9.6
36,9.98,67,6.46,5.2,10,91,132,9.23
59,7.38,5,7.66,5.42,10,56,243,10
18,3.08,99,7.09,6.16,5.33,7,134,4.11
46,5.99,10,6.09,7,6.42,93,251,5.07
52,1.98,20,4.2,8.15,3.89,102,191,5.07
57,3.69,105,5.5,6.09,6.05,92,41,6.87
31,7.46,62,8.6,5.04,9.55,118,94,10
52,3.71,111,5.11,5.33,5.13,53,66,4.76
37,2.32,88,7.07,6.97,4.5,76,119,4.66
30,1.07,29,8.54,7.79,3.17,55,119,2.82
55,6.15,81,6.44,5.6,10,26,151,8.98
25,9.72,88,6.23,6.13,9.24,62,257,7.36
37,5.36,114,4.71,4.78,9.47,66,105,8.78
50,2.91,20,8.9,7.13,5.76,25,185,3.95
43,5.17,22,4.88,5.16,8.51,91,163,9.02
56,6.42,60,6.41,5.44,10,54,233,9.68
38,8.21,29,4.86,5.02,10,43,244,9.95
59,5.07,107,5.74,5.19,8.82,73,146,10
58,2.56,45,8.42,9.66,1.5,44,285,1
26,2.69,59,7.22,7.78,4.32,82,101,6.12
41,9.1,17,4.05,6.39,8.73,79,182,8.75
54,3.13,61,8.83,8.38,2.77,41,116,2.99
58,7.55,115,7.92,3.14,10,92,57,10
34,3.42,96,8.99,7.68,5.39,96,286,4.87
41,7.49,44,7.81,5.45,9.65,25,133,9.34
38,1.71,60,7.82,6.78,5.28,20,200,4.87
56,2.87,58,7.5,6.89,4.41,101,261,3.77
58,4.68,34,6.12,8.25,6.25,119,50,7.7
56,5.64,109,5.57,5.16,9.73,24,123,10
30,4.18,21,6.63,7.12,6.7,79,184,7.76
28,6.16,113,4.89,5.94,7.36,58,291,6.88
36,3.93,23,7.61,8.98,4.03,38,282,4.95
28,7.11,86,8.99,5.43,10,65,180,10
30,5.6,50,7,6.04,5.75,41,182,6.6
18,7.35,64,8.28,6.39,8.41,21,101,8.15
57,4.88,14,4.86,5.47,8.41,1,65,9.5
36,8.89,111,8.13,3.83,10,58,214,10
29,4.44,27,8.54,8.38,4.09,10,140,6.65
25,3.77,41,8.19,8.65,3.42,80,118,3.5
25,6.01,19,7.14,8.44,4.72,40,87,5.86
29,5.58,99,8.63,6.81,7.47,91,274,6.62
50,5.66,42,8.81,6.8,5.64,3,221,5.92
43,8.17,79,8.08,3.72,10,26,271,10
56,6.3,68,6.74,5.49,7.99,45,177,9.24
45,8.97,114,8.18,3.4,10,65,112,9.89
22,6.57,62,5.86,4.86,10,106,269,7.09
25,1.2,42,5.73,5.82,5.14,99,82,5.1
42,8.83,113,5.74,3.73,10,54,180,8.84
44,8.56,78,5,3.45,10,37,284,10
40,1.44,1,7.11,9.46,3.22,99,34,2.64
47,2.13,87,7.31,6.2,5.76,4,28,5.73
40,6.01,76,8.3,4.32,9.92,27,226,10
37,1.39,22,7.47,8.41,1.81,8,110,1
35,4.7,11,7.9,8.39,4.76,77,276,5.47
35,9.78,45,7.44,4.54,10,84,221,9.85
19,2.55,32,7.49,8.79,1.94,57,109,1.94
21,2.85,43,5.7,6.83,4.26,119,28,4.44
47,7.09,108,8.83,4.75,10,75,69,8.4
50,1.4,24,7.19,8.01,1.86,52,55,3.01
53,8.39,34,6.94,6.41,9.9,50,188,10
35,2.79,34,8.24,9.25,2.2,46,92,2.02
54,5.78,64,6.1,5.5,8.24,40,130,7.32
36,3.24,42,4.48,9.24,3.6,14,41,4.33
45,6.93,67,5.2,5.25,7.86,46,27,8.69
57,6.28,61,8.04,7.45,3.96,91,136,3
37,9.52,30,7.66,3.56,10,74,116,9.87
50,5.01,27,4.59,5.87,8.36,83,173,5.84
29,8.87,10,4.35,5.95,10,26,141,10
32,6.18,31,7.11,5.58,7.22,31,108,8.19
58,9.23,65,8.69,4.71,10,56,242,10
56,3.63,59,4.87,6.17,6.35,112,101,4.68
19,5.95,50,6.75,4.95,8.73,48,179,7.84
46,4.51,107,8.06,6.92,6.64,119,161,5.52
58,1.59,58,6.64,10,1.54,49,193,1
27,6.17,76,5.76,5.51,10,12,210,10
19,8.15,16,7.95,6.3,10,67,56,10
28,6.01,114,7.86,4.92,9.31,47,90,9.06
30,3.51,67,8.15,7.75,4.75,59,198,3.26
27,3.37,94,8.73,3.57,9.69,77,294,7.72
31,3.14,37,4.75,7.23,6.8,5,265,6.18
35,9.82,63,5.7,6.03,9.36,66,36,7.32
26,4.59,2,8.93,8.08,4.77,93,105,5.21
56,3.85,106,6.97,6.25,5.33,41,251,6.67
45,4.77,53,7.35,7.32,7.04,75,118,8.16
20,2.04,75,8.42,8.64,3.45,5,93,4.51
37,2.76,43,7.46,5.76,5.27,24,124,7.43
23,5.58,81,7.42,5.59,8.68,90,21,9.11
44,8.19,29,4.52,4.17,10,115,72,9.74
19,8.89,109,6.53,5.88,10,98,175,10
46,8.79,74,7.37,2.86,10,48,228,7.76
55,9.5,87,8.04,3.62,10,34,244,8.84
20,2.13,84,6.07,8.16,4.65,6,96,4.1
33,1.37,112,4.62,8.07,4.3,83,270,5.22
47,1.95,53,5.83,7.07,3.26,106,240,2.08
57,6.41,47,6.15,5,10,73,121,9.52
19,6.01,34,7.76,5.66,7.34,10,281,7.89
34,7.04,67,4.1,4.86,7.72,59,203,8.29
58,4.34,25,5.93,6.98,5.68,104,230,5.06
29,4.52,71,6.24,7.22,4.35,6,261,3.94
52,5.91,87,6.75,4.99,8.67,79,231,8.01
18,1.71,106,8.85,7.68,4,66,142,6.42
32,8.2,108,7.7,3.42,10,24,116,10
43,9.31,55,5.11,4.88,10,86,297,9.27
54,4.49,75,7.17,6.82,5.28,91,27,5.57
38,7.66,68,5.73,4.72,10,115,277,9.69
48,5.94,79,8.06,4.87,8.49,84,82,7.33
42,3.12,63,4.86,6.85,5.63,3,295,6.97
40,1.61,95,4.72,6.82,6.66,119,49,6.17
41,3.21,28,4.51,8,2.25,50,179,1.67
55,6.44,96,6.72,5.98,8.7,42,178,8.11
45,1.36,104,4.62,8.08,1.62,44,94,1
38,8.53,77,4.21,5.28,9.7,42,96,9.56
35,9.73,58,5.66,3.12,10,7,215,10
53,1.75,24,7.99,8.69,2.49,49,245,2.3
52,3.22,71,4.78,6.54,5.7,93,169,6
26,7.08,26,5.79,6.08,9.11,99,59,9.6
55,8.25,98,6.18,4.86,10,59,230,10
47,4.11,21,8.38,7.13,7.22,30,241,6.91
51,5.64,70,6.38,4.44,8.3,31,215,8.05
49,9.03,99,6.56,2.82,10,36,246,9.66
20,4.46,46,5.27,4.97,9.11,99,262,9.31
20,1.73,75,7.34,7.91,2.34,113,172,1.38
45,9.95,54,4.13,3.7,10,99,294,10
32,2.62,8,8.82,7.97,3.63,37,118,3.42
58,1.44,53,6.49,6.93,3.72,115,213,5.14
40,4.7,113,4.31,5.19,7.43,97,38,7.97
57,2.09,63,6.8,7.77,4.14,93,182,3.69
28,9.81,117,6.57,2.91,10,26,150,9.99
49,4.43,108,5.2,6.89,5.79,50,171,6.36
53,8.43,98,5.04,3.29,10,62,136,10
50,2.59,38,5.35,8.03,1.58,7,150,1
